project,c_hash,date,msg
poi,10d05f61b241a58a0a206043ddefaf86417ff1d0,2014-02-27 14:03:27+00:00,"Try to improve Maven files for Sonar: Copy in (test)sources instead of linking to sources outside the sonar-directory which confuses Sonar, remove source-dir setting for ooxml-schema and ooxml-schema-encryption as both have generate sources and not actual ones, scratchpad is not needed for ooxml

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1572580 13f79535-47bb-0310-9956-ffa450edef68"
poi,8bd9aa0930efd6dac15ad22edb42d240cfcc1344,2014-02-28 16:10:22+00:00,"Sonar-pom: Add some metadata, try to add Sonar exclusions for generated sources

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1572979 13f79535-47bb-0310-9956-ffa450edef68"
poi,8587fd1f3e1c702a26e2b27a3a9d72ac60e06a0d,2014-03-03 20:43:09+00:00,"Try to set the Sonar-Exclusion property differently to see if that makes the exclusions work

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1573741 13f79535-47bb-0310-9956-ffa450edef68"
poi,2b3724132ccf5bd5cdd334e792445ad4086b30b5,2014-03-08 08:22:03+00:00,"Adjust TestExtractorFactory to provide more output to see why it fails on Maven builds on nemo.sonarsource.org

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1575497 13f79535-47bb-0310-9956-ffa450edef68"
poi,71b2a6369989a41efc7258b87209474dd31fc6fc,2014-03-08 08:41:25+00:00,"Fix Sonar issues about finalize() usage

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1575501 13f79535-47bb-0310-9956-ffa450edef68"
poi,9f322d5543182ae5f38f76500edae2d5d3e7fb82,2014-03-10 19:35:25+00:00,"Try one more way of excluding generated sources in the Maven pom.xml files for Sonar analysis

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1576063 13f79535-47bb-0310-9956-ffa450edef68"
poi,eaa29ed9d1f719b594f24398f3939203c2588bb2,2014-04-18 18:19:17+00:00,"Try to exclude some generated files from Sonar runs

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1588537 13f79535-47bb-0310-9956-ffa450edef68"
poi,d53398ba5f4855dde0e61bf59838435a8b8415fd,2014-10-10 06:48:07+00:00,"Use XMLBeans 2.6.0 for Sonar runs as well

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1630659 13f79535-47bb-0310-9956-ffa450edef68"
poi,c828d44a84b1407179014a49fd391b82023e70c5,2014-10-25 21:32:03+00:00,"house keeping - fixes for sonarqube blockers

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1634255 13f79535-47bb-0310-9956-ffa450edef68"
poi,55275b1e670f8f2439760563905828d500f02dd1,2015-01-03 09:35:21+00:00,"Update to junit-4.12, the jar file is downloaded, so not required on classpath anymore. Also adjust version in pom.xml for Sonar.

Conflicts:
	.classpath

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1649178 13f79535-47bb-0310-9956-ffa450edef68"
poi,b49c01c35595a4b51af8e70fbd57d0b78167f61a,2015-08-16 20:51:40+00:00,"Try to make Sonar builds run again: add missing dependency, add ooxml-schema-security, don't depend on dir test-data and build-directory directly, don't override a POILogger that is set via System Properties

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1696165 13f79535-47bb-0310-9956-ffa450edef68"
poi,cb309c20a1c92d2d1c640b1bd2aec763b7afbe13,2015-08-18 01:16:26+00:00,"sonar xmlbeans fix

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1696355 13f79535-47bb-0310-9956-ffa450edef68"
poi,948b4d3be17e7ed6831d00a02d5f10109bb7f46a,2015-08-18 20:05:58+00:00,"Add more of the xsds to the Sonar Maven ooxml-schema pom.xml to try to make the Sonar Maven run finally run again.
svn-ignore two more generated src-directories

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1696492 13f79535-47bb-0310-9956-ffa450edef68"
poi,c275ebb44c3973880449e606e8df57352a34a116,2015-08-18 20:24:07+00:00,"Add one unit-test for a different way of calculating workdays to see if this also triggers test failures in Sonar Maven runs which currently fail for test-case TestWorkdayFunction

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1696498 13f79535-47bb-0310-9956-ffa450edef68"
poi,fdeb76626fcb165df77c4b36f9abc33d7cff7b98,2015-08-20 06:33:02+00:00,"Sonar Maven build:
* Try to provide more memory for the unit test runs as some unit tests create large spreadsheets now
* svn-ignore one more directory

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1696711 13f79535-47bb-0310-9956-ffa450edef68"
poi,b0b2d93e8dc1bb6eecf8eec4346375f2dd05d78b,2015-08-25 07:06:51+00:00,"Try to specify list of sources in Sonar-Run to look at the SVN-Sources, not the copied ones because of our custom Maven build.

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1697581 13f79535-47bb-0310-9956-ffa450edef68"
poi,61de04b84908d9a785ae81c68b48dabec3926b3c,2015-08-25 19:04:11+00:00,"Next try for Sonar Maven build: Specify the src-pathes in the various pom.xml files

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1697758 13f79535-47bb-0310-9956-ffa450edef68"
poi,08662952d20557365a53751a79006478088fe491,2015-08-27 08:20:40+00:00,"Sonar Maven: Revert previous changes as they also did not work, it seems there is no way to get a Sonar Maven build this way :(

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1698089 13f79535-47bb-0310-9956-ffa450edef68"
poi,b1a390515e1a8afa711194876b886da846f1d3f9,2015-08-27 13:04:25+00:00,"Sonar Maven: Next try: Disable Subversion to see if we get results then.

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1698142 13f79535-47bb-0310-9956-ffa450edef68"
poi,7b5bd4a7f67ce324620153ead02d7bfc90348806,2015-08-29 14:03:48+00:00,"sonar - remove build dir when cleaning

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1700034 13f79535-47bb-0310-9956-ffa450edef68"
poi,84857ab68817cf7150e135e8c288dc14600fd6f2,2015-09-23 23:22:46+00:00,"- a few findbugs/sonar fixes
- removed obsolete openxml4j signature classes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1704964 13f79535-47bb-0310-9956-ffa450edef68"
poi,da47014b1bd398e190e7e949536e1026a7d7b23a,2015-09-27 22:14:25+00:00,"Sonar fixes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1705587 13f79535-47bb-0310-9956-ffa450edef68"
poi,69100bf81e02fa145fbde5b2f4ab19cea8eba0e0,2015-09-28 21:26:06+00:00,"Removed HDF API
Sonar fixes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1705779 13f79535-47bb-0310-9956-ffa450edef68"
poi,079d946894f90bbb158f2f35a763357237715271,2015-09-28 23:16:58+00:00,"Sonar fixes - add cloneable interface to classes with clone()
Sonar fixes - remove pubic/static/final modifier from interfaces

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1705789 13f79535-47bb-0310-9956-ffa450edef68"
poi,aacf48d5aaaee4bf2b154b63a8a6f36ebbf2aa19,2015-09-29 08:31:15+00:00,"sonar fixes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1705814 13f79535-47bb-0310-9956-ffa450edef68"
poi,fad6546d8a8172aaf197a95a4af086a387390fbb,2015-09-30 23:06:39+00:00,"sonar fixes

Very interesting was the exception swallowing in PackagePropertiesPart. When it was properly thrown, it already led to various errors in the junits test - I've fixed the handling for at least the ones which are in our test set

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1706169 13f79535-47bb-0310-9956-ffa450edef68"
poi,012cfb107cc9b72f962085c284467a8907f48794,2015-10-04 00:35:30+00:00,"sonar fixes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1706648 13f79535-47bb-0310-9956-ffa450edef68"
poi,461375359cb24e15591f414a6c05b63729268a7b,2015-10-05 00:28:54+00:00,"fixed sonar issues and eclipse warnings

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1706742 13f79535-47bb-0310-9956-ffa450edef68"
poi,72bae7a1e66f911a631b8b6cfc7aa69125babcac,2015-10-06 00:04:12+00:00,"sonar fixes and closing resources after use

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1706937 13f79535-47bb-0310-9956-ffa450edef68"
poi,86c72f59dabff2653a5d5ef2caf441e899665eb4,2015-10-12 20:43:42+00:00,"- removed deprecated and confusing methods in XSSFColor
- sonar fixes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1708236 13f79535-47bb-0310-9956-ffa450edef68"
poi,3b43effa4be26053ed9e9ff86a817ca10091a549,2015-10-20 09:55:17+00:00,"Maven/Sonar build: Add dependency on curvesapi which is now required

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1709559 13f79535-47bb-0310-9956-ffa450edef68"
poi,b7efcbaf5fe19a205d22c16f78b172f206aa3a20,2015-10-26 20:48:38+00:00,"Fix Sonar-Maven build, correctly determine path to test-file

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1710694 13f79535-47bb-0310-9956-ffa450edef68"
poi,458a19aeece1255b08efe7c23dddd772aa37c186,2015-10-29 09:30:11+00:00,"Ensure that no password was set by other tests, this breaks sometimes when the Sonar/Maven build runs all tests in one VM

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1711199 13f79535-47bb-0310-9956-ffa450edef68"
poi,3be69f87f76a896d35b3a207843707b9070fbf11,2015-11-02 23:46:57+00:00,"fixes sonar/findbugs issues
add Date.toString() to forbidden-apis and fix occurrences

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1712181 13f79535-47bb-0310-9956-ffa450edef68"
poi,171a9e853d42565774fdf7425bab31d69042b9c1,2015-11-08 23:14:50+00:00,"sonar fixes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1713319 13f79535-47bb-0310-9956-ffa450edef68"
poi,98ac10e52191f5fd4238aff395ebe57f1110f1dc,2015-12-01 00:23:21+00:00,"Sonar fixes, direct array parameter

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1717359 13f79535-47bb-0310-9956-ffa450edef68"
poi,71d3c07b7d8ba15c0668172c46867857f1d5e1f1,2016-03-03 13:36:26+00:00,"Switch to 3.15-beta1 in the sonar-build-files as well
Add a bit more cleanup and removal of old libs

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1733464 13f79535-47bb-0310-9956-ffa450edef68"
poi,1cfd253a2594b3bf578ee0b6fbde53e40e698b60,2016-03-10 00:20:34+00:00,"sonar fixes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1734337 13f79535-47bb-0310-9956-ffa450edef68"
poi,a16e88c2e5d2e5fa741e6011eb9ebcee0a79e5b9,2016-03-10 00:32:33+00:00,"sonar fixes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1734339 13f79535-47bb-0310-9956-ffa450edef68"
poi,24e7f1e8fb10c7673f17cb35c67a7eee4f2b270e,2016-03-11 23:14:09+00:00,"sonar fixes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1734641 13f79535-47bb-0310-9956-ffa450edef68"
poi,49c62ef73df03158725eddc15681b685aadc1e00,2016-03-13 14:12:43+00:00,"sonar fix

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1734809 13f79535-47bb-0310-9956-ffa450edef68"
poi,77f062c9424843bf856be698fb75d6d32b8792b0,2016-03-16 21:20:15+00:00,"sonar fixes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1735301 13f79535-47bb-0310-9956-ffa450edef68"
poi,89c8c772c9643c6f371fe296574ba3a852108d28,2016-03-16 22:27:56+00:00,"sonar fixes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1735321 13f79535-47bb-0310-9956-ffa450edef68"
poi,4f2e469bef78816e465800dd4c81c8c451ff7b41,2016-03-16 22:34:26+00:00,"sonar fixes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1735323 13f79535-47bb-0310-9956-ffa450edef68"
poi,217ae0ea8f195c900c1a8f33cea1ed00d54b5c45,2016-03-16 23:30:19+00:00,"sonar fixes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1735345 13f79535-47bb-0310-9956-ffa450edef68"
poi,defe39208c83fb4e29c6e00a949311c94d5fdb25,2016-03-17 21:52:53+00:00,"sonar fix

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1735507 13f79535-47bb-0310-9956-ffa450edef68"
poi,9fe1cea9018b05e0ad34885b7fa27b345b162727,2016-03-17 22:39:20+00:00,"sonar fix

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1735514 13f79535-47bb-0310-9956-ffa450edef68"
poi,86fdea9d4befbd85f55a791e43a688e02aaf67c0,2016-03-18 22:21:12+00:00,"sonar fix

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1735696 13f79535-47bb-0310-9956-ffa450edef68"
poi,033580e1b3eae57b5ff6752c5c7d7f4c6cf1ac04,2016-03-28 22:46:53+00:00,"sonar fixes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1736932 13f79535-47bb-0310-9956-ffa450edef68"
poi,35950c8488b6658699f40cc026dd88f95fc65e52,2016-04-12 22:44:28+00:00,"fix Sonar warnings

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1738876 13f79535-47bb-0310-9956-ffa450edef68"
poi,923a967aa899a7e83921731e80a7c3da3fdbb3aa,2016-05-16 09:57:19+00:00,"Sonar fixes - array is stored directly

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1744003 13f79535-47bb-0310-9956-ffa450edef68"
poi,826805b0c583f80fb24f8bdf249f7818f20d5975,2016-05-16 10:04:46+00:00,"sonar fix - reduce complexity by using constants

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1744006 13f79535-47bb-0310-9956-ffa450edef68"
poi,bb7c632559ec5b187402d17cc0d65e16572c5d15,2016-06-02 20:14:28+00:00,"Fix some Sonar issues and some IntelliJ warnings

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1746627 13f79535-47bb-0310-9956-ffa450edef68"
poi,a3baac75a358552af301e6d34b816ef6868b0174,2016-06-05 16:23:48+00:00,"Sonar-Runs: Get rid of shortened stacktraces and permgen error

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1746931 13f79535-47bb-0310-9956-ffa450edef68"
poi,d1d353c939f9a37c8d519ac1f385b59fd41630b0,2016-06-06 23:54:29+00:00,"sonar fix

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1747093 13f79535-47bb-0310-9956-ffa450edef68"
poi,42f556adefc4080daf2b082d375b4b9b9984c425,2016-06-11 08:45:28+00:00,"Update to latest versions of Maven plugins for Sonar-build and use properties for some third party libs and some Maven plugins

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1747861 13f79535-47bb-0310-9956-ffa450edef68"
poi,48b7a76300caf48837194420ea5c550d7a5a9414,2016-06-11 17:03:46+00:00,"Set the correct locale for tests in the Sonar-Maven files to not fail on CI machines that have a different locale set

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1747914 13f79535-47bb-0310-9956-ffa450edef68"
poi,396d787dbe21b121c78ed8e189fed490c4684b56,2016-06-12 16:57:15+00:00,"sonar fixes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1748028 13f79535-47bb-0310-9956-ffa450edef68"
poi,b53be78aed94252dc18caed206092ead8515cea9,2016-06-13 10:55:49+00:00,"Sonar: 'static modifier out of order with the JLS suggestions.remove No need to check for null before an instanceof; the instanceof keyword returns false when given a null argument.

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1748175 13f79535-47bb-0310-9956-ffa450edef68"
poi,25902c642893c07fcc857f4586c1afec3f6f4c9b,2016-06-22 22:27:53+00:00,"sonar fix

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1749795 13f79535-47bb-0310-9956-ffa450edef68"
poi,2ca32da0459b41502b132ae4aa1ad099a86135a4,2016-06-24 20:26:08+00:00,"sonar fix

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1750162 13f79535-47bb-0310-9956-ffa450edef68"
poi,f0a56b51d3610b64eb3cf93cae9c6ff220cd434d,2016-06-24 22:04:12+00:00,"Sonar fixes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1750171 13f79535-47bb-0310-9956-ffa450edef68"
poi,86e265c734cdea7ff5df02bebb62bca31db6814e,2016-07-01 21:10:40+00:00,"sonar fixes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1751007 13f79535-47bb-0310-9956-ffa450edef68"
poi,1728592b9726b2377d85c2c84c37691932e4d8dd,2016-07-30 12:39:16+00:00,"Sonar wants to know about the new commons collections dependency too!

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1754620 13f79535-47bb-0310-9956-ffa450edef68"
poi,446ed93c4a0a6d0fc7127670f7fe1f38b00db4be,2016-11-11 23:22:43+00:00,"- SonarCube fixes
- moved SecureTempFile classes to OOXML, because of duplicated code in test and examples packages

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1769363 13f79535-47bb-0310-9956-ffa450edef68"
poi,b7173825488fe9109b46da47a5745f3ee10571fa,2016-11-12 00:52:10+00:00,"SonarCube fixes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1769366 13f79535-47bb-0310-9956-ffa450edef68"
poi,975677da87d9055055a01cb670da1062a19177be,2016-11-12 18:35:39+00:00,"SonarCube fixes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1769399 13f79535-47bb-0310-9956-ffa450edef68"
poi,f8040a4c41051eef07fcc5c2748407763486af0b,2016-11-27 11:06:57+00:00,"Fix newly introduced Sonar issues and allow text to be null

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1771563 13f79535-47bb-0310-9956-ffa450edef68"
poi,c47c780b63abf187b71894d99990e232c3d3df3a,2016-11-27 13:12:00+00:00,"SonarCube fixes - visibility of member attributes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1771583 13f79535-47bb-0310-9956-ffa450edef68"
poi,00d574164e809f29620c313447cf1a829badc339,2016-11-27 20:19:18+00:00,"#60331 - Remove deprecated classes - deprecate Mutable* property classes
sonarcube fix - make protected attributes private

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1771640 13f79535-47bb-0310-9956-ffa450edef68"
poi,6406553f517c03a5bdc5b055e179615dcab66e21,2016-11-29 23:14:43+00:00,"sonarcube fixes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1771978 13f79535-47bb-0310-9956-ffa450edef68"
poi,7ef60aa130f733a8027627621d26d9de1c267f51,2016-12-01 23:46:27+00:00,"SonarCube fix - make members private

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1772291 13f79535-47bb-0310-9956-ffa450edef68"
poi,d8afe4ae7de37d2807b3ed73b282f6a5c7bb6559,2016-12-04 23:49:49+00:00,"SonarCube fix - make members private

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1772585 13f79535-47bb-0310-9956-ffa450edef68"
poi,47a5dbaeb25c8699d3f736dc9af4daa1cce13f98,2016-12-07 23:45:38+00:00,"SonarCube fix - make members private

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1773165 13f79535-47bb-0310-9956-ffa450edef68"
poi,49fc21b8129bb4310d4cbe20888c9e47cfda04d0,2016-12-09 00:39:49+00:00,"SonarCube fix - make members private

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1773315 13f79535-47bb-0310-9956-ffa450edef68"
poi,ba95cb6fdb3705944cbe6acfb4cbf319f7f8f0ec,2016-12-10 00:40:37+00:00,"SonarCube fix - make members private

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1773495 13f79535-47bb-0310-9956-ffa450edef68"
poi,ba56f31943f12f36bf2ceedda0614b18fd49b438,2016-12-11 20:56:39+00:00,"Ignore sonar-target-dirs

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1773613 13f79535-47bb-0310-9956-ffa450edef68"
poi,e2488bd74db40d02cde16c0d07b58eced2816dcd,2016-12-11 20:56:44+00:00,"Add Sonar settings

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1773614 13f79535-47bb-0310-9956-ffa450edef68"
poi,52a8016f1371ad27946a8b101cd37625ded2f822,2016-12-11 20:57:53+00:00,"Ignore src-directories from sonar-build

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1773631 13f79535-47bb-0310-9956-ffa450edef68"
poi,2a1ac42781cb95b32242c6fdb521c99457b02ca8,2016-12-11 20:57:57+00:00,"Add more Sonar directories

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1773632 13f79535-47bb-0310-9956-ffa450edef68"
poi,5b56ca3177ba05ac0ac36e2a3eb40fd47a305244,2016-12-11 21:15:51+00:00,"Revert ""Add more Sonar directories""

This reverts commit 7cfbb3c5d5847216b5cc03c82146743d541bcd54.

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1773692 13f79535-47bb-0310-9956-ffa450edef68"
poi,8ee64a82eef1cc7b982af0fc0bc1e603ef7ecbc5,2016-12-11 21:15:54+00:00,"Revert ""Ignore src-directories from sonar-build""

This reverts commit f5e844a8b52480349add5e2f1883747c4affa9cf.

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1773693 13f79535-47bb-0310-9956-ffa450edef68"
poi,6b6ce58eb6d2efabd0c15db97982a3c32fc6f592,2016-12-11 21:17:02+00:00,"Revert ""Add Sonar settings""

This reverts commit 4bf7797a2d64a80cef8ef58fa6fe4caa42a8f654.

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1773710 13f79535-47bb-0310-9956-ffa450edef68"
poi,6d733204bacd123775d43a26eed23a7c19732907,2016-12-11 21:17:06+00:00,"Revert ""Ignore sonar-target-dirs""

This reverts commit cf346759cd1636e3c46193219957367133817a79.

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1773711 13f79535-47bb-0310-9956-ffa450edef68"
poi,2aa6ff9f20192d754101f597f0aace180744d504,2016-12-13 00:33:08+00:00,"SonarCube fix - make members private

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1773907 13f79535-47bb-0310-9956-ffa450edef68"
poi,41d858572335f55446d10b1cd2b83adbe538f45b,2016-12-13 00:33:50+00:00,"SonarCube fix - make members private

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1773908 13f79535-47bb-0310-9956-ffa450edef68"
poi,f435ae51293c1776549e3ca77d6ec224577364ce,2016-12-16 06:00:35+00:00,"SonarCube fixes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1774557 13f79535-47bb-0310-9956-ffa450edef68"
poi,ea0a511f00d6ea0571ea2902ea180dfcdc5fcedd,2016-12-17 01:25:40+00:00,"New SonarQube instance

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1774703 13f79535-47bb-0310-9956-ffa450edef68"
poi,5684ee90a428c87cfc80b50773de3ea10d1603d9,2016-12-17 02:35:30+00:00,"various sonarqube fixes - mainly resource closing

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1774705 13f79535-47bb-0310-9956-ffa450edef68"
poi,0bdc64a075d4f521d901fdcbafea7d1aebaf5cce,2016-12-17 14:41:59+00:00,"use sonarqube dashboard instead of overview

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1774766 13f79535-47bb-0310-9956-ffa450edef68"
poi,eb2b72498ed4640ed4031e2f8db8ee10f7520d9a,2016-12-17 23:52:48+00:00,"add sonarqube job

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1774820 13f79535-47bb-0310-9956-ffa450edef68"
poi,220a6113becc2384f4cc6c3d702b409be1b49324,2016-12-18 00:01:45+00:00,"switch sonarqube to 1.8 and activate it

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1774825 13f79535-47bb-0310-9956-ffa450edef68"
poi,89699818195ddadb13f5e00961fd87c5d0046cb5,2016-12-18 03:47:08+00:00,"sonarqube fixes - close resources

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1774845 13f79535-47bb-0310-9956-ffa450edef68"
poi,b8bfe77718d26887ddccc7be4f5332aafad9e287,2016-12-18 22:03:31+00:00,"SonarQube fixes - close resources

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1774969 13f79535-47bb-0310-9956-ffa450edef68"
poi,765f613b717a3f0cdc24ec9c58bc10cb4b71e3f2,2016-12-19 15:25:20+00:00,"Sonar issues: Mark two places where we catch Error/Throwable as ""On purpose""

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1775122 13f79535-47bb-0310-9956-ffa450edef68"
poi,df66760bfc55dabf0bc273f5f54bda96ba0efe0e,2016-12-26 20:47:29+00:00,"Add sonar-plugin to Gradle build

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1776072 13f79535-47bb-0310-9956-ffa450edef68"
poi,d9596e3f806a2d06815269daf8e4528341491e9b,2016-12-28 19:47:40+00:00,"Disable Sonar in Gradle build for now, it requires Java 8, but we should still be able to compile with Java 7

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1776317 13f79535-47bb-0310-9956-ffa450edef68"
poi,da20cf5d63600e1655252c3e9ac6251075e83c23,2017-01-01 22:59:35+00:00,"Sonarqube fixes - Cast one of the operands of this multiplication operation to a ...

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1776894 13f79535-47bb-0310-9956-ffa450edef68"
poi,2ed838fe7c36cdb98f18c57bbde7ef6427037222,2017-01-02 00:55:49+00:00,"Sonarqube fixes
- replace RuntimeException with application specific runtime exception
- clean-up sources - add braces to if statements and add override annotations
- fix a few hslf blockers

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1776896 13f79535-47bb-0310-9956-ffa450edef68"
poi,d5eed5ef080f88e03deae2f5d34164248770f926,2017-01-03 01:02:33+00:00,"SonarQube fixes
add Iterable interface to EscherContainerRecord / deprecate getChildIterator()

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1777046 13f79535-47bb-0310-9956-ffa450edef68"
poi,85084ee058032a1d55df42076d2d3d1f86d44b4a,2017-01-04 01:06:30+00:00,"SonarQube fixes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1777252 13f79535-47bb-0310-9956-ffa450edef68"
poi,fd1ff9f2db4a572f849c995ae339985ef70c7eb7,2017-01-05 23:40:57+00:00,"SonarQube fixes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1777526 13f79535-47bb-0310-9956-ffa450edef68"
poi,2802a3c153ea85089ade9ffab576669d918cc4a5,2017-01-06 09:05:14+00:00,"SonarQube fixes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1777541 13f79535-47bb-0310-9956-ffa450edef68"
poi,fb2dbf1e7355bf37a9ab71cfca57d5c1430484af,2017-01-06 17:51:22+00:00,"SonarQube fixes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1777669 13f79535-47bb-0310-9956-ffa450edef68"
poi,13cc14c909d0426c347a9c50ccc6f5e62fd54fa7,2017-01-07 00:26:46+00:00,"SonarQube fixes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1777739 13f79535-47bb-0310-9956-ffa450edef68"
poi,cf37b13c3ab1277fdaa722d3f0abc5fe8b7ebe3c,2017-01-08 00:38:41+00:00,"SonarQube fixes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1777855 13f79535-47bb-0310-9956-ffa450edef68"
poi,53818803cade814b365f4e42c06a7b84d84e9ba5,2017-01-18 00:59:19+00:00,"SonarQube fix

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1779285 13f79535-47bb-0310-9956-ffa450edef68"
